,lon,lat,time,folder,Zona,prof,Zona2,ml
1284,-90.636,14.4628,2020-04-06 10:08:19,2020-04-06-1007,G4,3.2549,Superficial,1.81
1285,-90.5248,14.4078,2020-04-06 12:38:41,2020-04-06-1238,G4,9.6746,Superficial,1.76
1286,-90.7332,14.7166,2020-04-07 11:02:27,2020-04-07-1102,G4,16.6039,Intra 1,1.98
1287,-90.5468,14.5089,2020-04-11 12:47:21,2020-04-11-1247,G4,8.5621,Superficial,1.25
1288,-90.7637,14.4555,2020-04-14 20:33:23,2020-04-14-2033,G4,5.3162,Superficial,2.49
1289,-90.5317,14.6165,2020-04-15 12:46:12,2020-04-15-1245,G4,7.9723,Superficial,1.74
1290,-90.3374,14.3962,2020-04-16 03:26:53,2020-04-16-0326,G4,6.6019,Superficial,1.6
1291,-90.3785,14.3601,2020-04-16 09:57:15,2020-04-16-0956,G4,9.4104,Superficial,1.89
1292,-90.3542,14.3818,2020-04-16 23:20:17,2020-04-16-2320,G4,5.9075,Superficial,1.84
1293,-90.4882,14.3823,2020-04-19 06:02:19,2020-04-19-0602,G4,5.8177,Superficial,1.3
1294,-90.4826,14.3871,2020-04-19 08:18:30,2020-04-19-0818,G4,15.2454,Intra 1,4.52
1295,-90.4949,14.3745,2020-04-19 08:22:00,2020-04-19-0821,G4,6.0218,Superficial,2.19
1296,-90.4999,14.3543,2020-04-19 08:24:05,2020-04-19-0823,G4,1.4318,Superficial,2.28
1297,-90.5168,14.3817,2020-04-19 08:43:20,2020-04-19-0842,G4,8.6493,Superficial,1.5
1298,-90.4792,14.3883,2020-04-19 08:57:02,2020-04-19-0856,G4,10.5869,Superficial,1.63
1299,-90.4964,14.3782,2020-04-19 09:07:09,2020-04-19-0906,G4,2.9938,Superficial,1.48
1300,-90.4889,14.3747,2020-04-19 09:19:41,2020-04-19-0919,G4,12.2814,Superficial,2.11
1301,-90.473,14.3698,2020-04-19 09:24:04,2020-04-19-0923,G4,9.9565,Superficial,1.57
1302,-90.5047,14.3963,2020-04-19 09:25:32,2020-04-19-0925,G4,12.8256,Superficial,1.31
1303,-90.4884,14.3943,2020-04-19 09:33:25,2020-04-19-0933,G4,10.0623,Superficial,1.35
1304,-90.4871,14.3885,2020-04-19 09:49:21,2020-04-19-0949,G4,15.7912,Intra 1,1.39
1305,-90.485,14.3812,2020-04-19 10:09:02,2020-04-19-1008,G4,9.567,Superficial,2.11
1306,-90.608,14.5509,2020-04-19 10:54:14,2020-04-19-1054,G4,6.8001,Superficial,1.5
1307,-90.4897,14.3871,2020-04-19 10:57:57,2020-04-19-1057,G4,9.4779,Superficial,1.8
1308,-90.4846,14.3732,2020-04-19 11:03:45,2020-04-19-1103,G4,11.2359,Superficial,2.04
1309,-90.4798,14.378,2020-04-19 11:10:50,2020-04-19-1110,G4,10.1405,Superficial,2.89
1310,-90.4808,14.383,2020-04-19 11:31:45,2020-04-19-1131,G4,14.8819,Superficial,4.04
1311,-90.477,14.3849,2020-04-19 11:34:24,2020-04-19-1133,G4,9.0686,Superficial,2.55
1312,-90.476,14.3793,2020-04-19 11:37:40,2020-04-19-1137,G4,16.5104,Intra 1,1.6
1313,-90.4743,14.3858,2020-04-19 11:47:59,2020-04-19-1147,G4,13.8954,Superficial,2.16
1314,-90.5053,14.3871,2020-04-19 11:50:49,2020-04-19-1150,G4,6.8553,Superficial,1.6
1315,-90.4936,14.3562,2020-04-19 12:48:39,2020-04-19-1248,G4,10.3291,Superficial,2.23
1316,-90.4754,14.3781,2020-04-19 18:17:54,2020-04-19-1817,G4,9.6225,Superficial,2.51
1317,-90.4792,14.3778,2020-04-19 18:54:21,2020-04-19-1854,G4,9.2053,Superficial,2.0
1318,-90.4993,14.3799,2020-04-19 21:30:13,2020-04-19-2130,G4,8.3958,Superficial,1.76
1319,-90.4535,14.3861,2020-04-19 22:47:38,2020-04-19-2246,G4,8.2618,Superficial,2.4
1320,-90.4858,14.3923,2020-04-20 06:38:22,2020-04-20-0637,G4,9.0635,Superficial,1.42
1321,-90.5699,14.3465,2020-04-20 08:35:01,2020-04-20-0834,G4,4.3698,Superficial,1.37
1322,-90.4895,14.3919,2020-04-20 13:54:37,2020-04-20-1354,G4,8.359,Superficial,2.03
1323,-90.2155,14.378,2020-04-21 04:26:39,2020-04-21-0426,G4,14.2261,Superficial,1.78
1324,-90.219,14.3852,2020-04-21 06:49:57,2020-04-21-0649,G4,12.7978,Superficial,1.89
1325,-90.4773,14.3727,2020-04-21 07:08:10,2020-04-21-0707,G4,9.6009,Superficial,1.28
1326,-90.5029,14.3858,2020-04-21 07:12:13,2020-04-21-0711,G4,6.3088,Superficial,1.23
1327,-90.4961,14.3841,2020-04-21 07:15:49,2020-04-21-0715,G4,14.043,Superficial,1.64
1328,-90.4273,14.4295,2020-04-21 07:18:49,2020-04-21-0718,G4,17.4592,Intra 1,1.44
1329,-90.4939,14.3858,2020-04-21 07:26:09,2020-04-21-0725,G4,10.7371,Superficial,1.57
1330,-90.4839,14.3719,2020-04-21 08:31:39,2020-04-21-0831,G4,10.1221,Superficial,2.14
1331,-90.4944,14.389,2020-04-21 08:32:49,2020-04-21-0832,G4,10.2046,Superficial,1.52
1332,-90.4865,14.3856,2020-04-21 10:25:40,2020-04-21-1025,G4,13.2467,Superficial,2.18
1333,-90.4785,14.3845,2020-04-21 12:31:59,2020-04-21-1231,G4,12.6953,Superficial,1.96
1334,-90.4915,14.3803,2020-04-22 11:14:05,2020-04-22-1113,G4,11.0483,Superficial,1.55
1335,-90.2159,14.4448,2020-04-26 03:32:13,2020-04-26-0332,G4,14.2466,Superficial,1.54
1336,-90.2136,14.3733,2020-04-26 08:37:13,2020-04-26-0836,G4,15.2764,Intra 1,2.43
1337,-90.473,14.5616,2020-04-26 09:32:25,2020-04-26-0932,G4,2.9235,Superficial,1.48
1338,-91.3697,14.9487,2020-04-26 10:25:40,2020-04-26-1025,G4,97.9859,Intra 2,2.46
1339,-90.4685,14.5658,2020-04-26 11:38:55,2020-04-26-1138,G4,2.1774,Superficial,1.7
1340,-90.5876,14.6387,2020-04-26 18:19:32,2020-04-26-1819,G4,1.6054,Superficial,1.92
1341,-90.7744,14.7224,2020-04-28 08:41:02,2020-04-28-0840,G4,10.6026,Superficial,2.0
1342,-90.5506,14.3484,2020-04-29 06:53:15,2020-04-29-0556,G4,7.3446,Superficial,1.6
1343,-90.5187,14.3898,2020-04-29 07:53:08,2020-04-29-0652,G4,8.3139,Superficial,1.4
1344,-90.5067,14.7034,2019-02-10 07:18:39,2019-02-10-0718,G5-S4-H1,3.2675,Superficial,1.01
1345,-90.4926,14.7338,2019-02-11 01:17:41,2019-02-11-0116,G5-S4-H1,3.2704,Superficial,1.88
1346,-90.4993,14.7189,2019-02-11 05:20:50,2019-02-11-0520,G5-S4-H1,3.6954,Superficial,2.09
1347,-90.4934,14.7165,2019-02-11 12:16:24,2019-02-11-1216,G5-S4-H1,3.2124,Superficial,1.93
1348,-90.4907,14.7303,2019-02-11 12:25:51,2019-02-11-1225,G5-S4-H1,4.1676,Superficial,1.59
1349,-90.4876,14.7132,2019-02-11 14:18:58,2019-02-11-1417,G5-S4-H1,2.451,Superficial,1.84
1350,-90.5095,14.6915,2019-02-11 15:52:10,2019-02-11-1551,G5-S4-H1,8.2302,Superficial,1.88
1351,-90.4907,14.724,2019-02-12 00:56:15,2019-02-12-0055,G5-S4-H1,3.3831,Superficial,2.22
1352,-90.4953,14.7337,2019-02-12 06:59:20,2019-02-12-0659,G5-S4-H1,5.4621,Superficial,1.57
1353,-90.5031,14.7102,2019-02-12 08:35:56,2019-02-12-0835,G5-S4-H1,2.9209,Superficial,1.72
1354,-90.4913,14.7326,2019-02-12 08:36:50,2019-02-12-0836,G5-S4-H1,4.3421,Superficial,1.49
1355,-90.5123,14.7059,2019-02-13 05:13:15,2019-02-13-0513,G5-S4-H1,3.1607,Superficial,1.4
1356,-90.5004,14.7128,2019-02-13 06:47:05,2019-02-13-0646,G5-S4-H1,4.1471,Superficial,2.13
1357,-90.4948,14.7261,2019-02-13 06:50:14,2019-02-13-0650,G5-S4-H1,5.6408,Superficial,1.43
1358,-90.4955,14.7111,2019-02-13 06:51:48,2019-02-13-0651,G5-S4-H1,3.7081,Superficial,1.44
1359,-90.5013,14.7164,2019-02-14 08:49:44,2019-02-14-0849,G5-S4-H1,4.5721,Superficial,1.57
1360,-89.6915,14.6924,2019-02-17 09:04:06,2019-02-17-0904,G5-S4-H1,10.8165,Superficial,3.72
1361,-90.4829,14.7128,2019-02-17 21:09:55,2019-02-17-2109,G5-S4-H1,5.9678,Superficial,1.53
1362,-90.4963,14.7082,2019-02-19 00:30:35,2019-02-19-0030,G5-S4-H1,5.3484,Superficial,1.58
1363,-90.5002,14.7175,2019-02-19 16:21:02,2019-02-19-1620,G5-S4-H1,4.0805,Superficial,1.7
1364,-90.5006,14.7151,2019-02-22 11:26:48,2019-02-22-1126,G5-S4-H1,2.9958,Superficial,2.81
1365,-89.1314,14.5358,2019-04-05 23:53:54,2019-04-05-2351,G5-S4-H1,19.8489,Intra 1,4.62
1366,-89.0919,14.5763,2019-04-07 17:43:59,2019-04-07-1743,G5-S4-H1,4.729,Superficial,3.45
1367,-90.5128,14.7368,2019-04-08 01:39:11,2019-04-08-0138,G5-S4-H1,5.8771,Superficial,1.73
1368,-89.1307,14.5564,2019-04-08 13:14:45,2019-04-08-1314,G5-S4-H1,4.679,Superficial,3.79
1369,-89.73,14.1912,2019-04-11 06:49:14,2019-04-11-0649,G5-S4-H1,15.7499,Intra 1,3.48
1370,-90.5087,14.7369,2019-04-11 12:30:26,2019-04-11-1230,G5-S4-H1,3.7295,Superficial,2.05
1371,-90.4722,14.6592,2019-04-14 07:48:23,2019-04-14-0746,G5-S4-H1,1.0384,Superficial,2.47
1372,-89.1326,14.5147,2019-06-02 13:09:09,2019-06-02-1309,G5-S4-H1,18.0344,Intra 1,3.98
1373,-89.1309,14.7412,2019-06-20 14:43:10,2019-06-20-1443,G5-S4-H1,14.6435,Superficial,4.09
1374,-90.6074,14.8369,2019-07-08 05:59:06,2019-07-08-0558,G5-S4-H1,15.3012,Intra 1,2.39
1375,-90.4989,14.7288,2019-08-13 01:15:27,2019-08-13-0115,G5-S4-H1,6.6074,Superficial,1.86
1376,-90.731,14.7851,2019-08-19 09:02:47,2019-08-19-0902,G5-S4-H1,14.653,Superficial,2.19
1377,-90.7328,14.785,2019-08-19 11:49:36,2019-08-19-1149,G5-S4-H1,15.0866,Intra 1,2.95
1378,-90.7927,14.8337,2019-08-19 12:58:07,2019-08-19-1257,G5-S4-H1,18.879,Intra 1,2.46
1379,-90.5376,14.753,2019-08-30 04:44:18,2019-08-30-0443,G5-S4-H1,20.1101,Intra 1,1.78
1380,-88.972,14.199,2019-09-04 03:22:41,2019-09-04-0322,G5-S4-H1,13.7084,Superficial,2.91
1381,-90.6688,14.7392,2019-09-09 07:26:20,2019-09-09-0726,G5-S4-H1,16.4947,Intra 1,1.69
1382,-89.1174,14.5556,2019-09-22 06:54:46,2019-09-22-0654,G5-S4-H1,8.2706,Superficial,2.95
1383,-89.0994,14.5419,2019-09-23 04:20:26,2019-09-23-0419,G5-S4-H1,9.9125,Superficial,2.53
1384,-89.1215,14.7742,2019-10-01 19:33:58,2019-10-01-1933,G5-S4-H1,5.1645,Superficial,3.69
1385,-90.2199,14.4701,2019-10-03 02:46:32,2019-10-03-0246,G5-S4-H1,14.3985,Superficial,2.09
1386,-90.5591,14.7461,2019-10-04 05:41:28,2019-10-04-0540,G5-S4-H1,8.2824,Superficial,1.81
1387,-90.2102,14.6385,2019-10-20 12:21:46,2019-10-20-1221,G5-S4-H1,16.3725,Intra 1,2.19
1388,-90.5097,14.723,2019-10-30 11:29:11,2019-10-30-1128,G5-S4-H1,1.4198,Superficial,2.87
1389,-90.5151,14.73,2019-10-30 12:34:07,2019-10-30-1233,G5-S4-H1,7.8577,Superficial,1.51
1390,-88.809,15.1136,2019-12-05 05:52:56,2019-12-05-0552,G5-S4-H1,13.6668,Superficial,3.33
1391,-89.5112,14.7538,2019-12-24 03:12:31,2019-12-24-0311,G5-S4-H1,2.2002,Superficial,3.42
1392,-89.5419,14.7657,2019-12-24 09:45:51,2019-12-24-0945,G5-S4-H1,5.6666,Superficial,3.59
1393,-89.5498,14.7499,2019-12-27 10:07:57,2019-12-27-1007,G5-S4-H1,8.624,Superficial,3.19
1394,-90.323,14.5821,2020-01-01 06:02:11,2020-01-01-0602,G5-S4-H1,4.0346,Superficial,2.17
1395,-89.0585,14.9382,2020-01-07 01:31:42,,G5-S4-H1,4.1925,Superficial,4.05
1396,-89.1744,14.4762,2020-01-10 08:53:33,2020-01-10-0853,G5-S4-H1,22.9167,Intra 1,2.66
1397,-88.541,14.4069,2020-01-15 15:42:28,2020-01-15-1542,G5-S4-H1,5.3829,Superficial,4.5
1398,-89.9365,14.3012,2020-01-29 07:14:53,2020-01-29-0714,G5-S4-H1,244.0445,Profundo,3.24
1399,-90.1807,14.5152,2020-02-03 03:38:01,2020-02-03-0337,G5-S4-H1,14.4194,Superficial,3.62
1400,-90.1816,14.5168,2020-02-03 03:48:26,2020-02-03-0347,G5-S4-H1,12.722,Superficial,3.05
1401,-90.1897,14.5236,2020-02-03 03:59:22,2020-02-03-0358,G5-S4-H1,15.7025,Intra 1,2.49
1402,-90.1862,14.5126,2020-02-03 04:06:21,2020-02-03-0406,G5-S4-H1,13.7392,Superficial,2.2
1403,-90.1871,14.5183,2020-02-03 04:27:34,2020-02-03-0427,G5-S4-H1,14.5939,Superficial,2.01
1404,-90.1883,14.5204,2020-02-03 20:15:52,2020-02-03-2015,G5-S4-H1,15.7979,Intra 1,2.07
1405,-90.1938,14.5172,2020-02-04 08:09:34,2020-02-04-0809,G5-S4-H1,12.3071,Superficial,2.27
1406,-89.7028,14.738,2020-02-08 09:25:48,2020-02-08-0925,G5-S4-H1,13.8142,Superficial,2.57
1407,-90.1886,14.5299,2020-02-08 17:07:52,2020-02-08-1707,G5-S4-H1,14.8745,Superficial,2.5
1408,-87.8367,15.4513,2020-02-14 07:35:14,2020-02-14-0735,G5-S4-H1,1.0224,Superficial,4.49
1409,-87.7229,15.4914,2020-02-15 00:32:07,2020-02-15-0032,G5-S4-H1,8.1636,Superficial,4.58
1410,-90.1875,14.5261,2020-02-15 01:44:09,2020-02-15-0143,G5-S4-H1,14.6852,Superficial,2.53
1411,-90.1809,14.522,2020-02-15 04:25:44,2020-02-15-0425,G5-S4-H1,14.8767,Superficial,2.33
1412,-90.1851,14.5156,2020-02-16 23:15:52,2020-02-16-2315,G5-S4-H1,14.7969,Superficial,3.42
1413,-90.1891,14.5194,2020-02-16 23:40:15,2020-02-16-2340,G5-S4-H1,16.5747,Intra 1,2.42
1414,-90.1838,14.5214,2020-02-17 01:21:47,2020-02-17-0121,G5-S4-H1,15.2036,Intra 1,2.57
1415,-89.7366,14.6614,2020-02-17 05:08:00,2020-02-17-0507,G5-S4-H1,18.1938,Intra 1,1.98
1416,-89.0418,14.9563,2020-02-17 08:02:21,2020-02-17-0801,G5-S4-H1,10.2502,Superficial,2.57
1417,-90.3837,14.5954,2020-02-19 07:26:25,2020-02-19-0726,G5-S4-H1,1.4,Superficial,1.8
1418,-89.9555,14.296,2020-02-28 08:04:55,2020-02-28-0805,G5-S4-H1,234.0476,Profundo,2.89
1419,-90.1797,14.5238,2020-03-04 02:16:21,2020-03-04-0216,G5-S4-H1,13.351,Superficial,2.14
1420,-90.4519,14.8164,2020-04-05 05:54:39,2020-04-05-0554,G5-S4-H1,11.0365,Superficial,1.55
1421,-90.4311,14.8201,2020-04-09 19:49:01,2020-04-09-1948,G5-S4-H1,11.6741,Superficial,1.76
1422,-89.815,14.2341,2020-04-11 01:19:16,2020-04-11-0118,G5-S4-H1,20.118,Intra 1,2.34
1423,-90.3121,14.6127,2020-04-19 11:46:41,2020-04-19-1146,G5-S4-H1,19.6083,Intra 1,1.37
1424,-90.5083,14.7211,2020-04-19 13:46:17,2020-04-19-1345,G5-S4-H1,3.0192,Superficial,2.04
1425,-89.6178,14.9977,2019-02-03 11:57:08,2019-02-03-1157,G6,14.3816,Superficial,3.85
1426,-92.3076,15.7507,2019-02-05 16:15:34,2019-02-05-1614,G6,161.4052,Profundo,5.1
1427,-91.2073,15.3388,2019-02-07 01:35:10,2019-02-07-0134,G6,6.2146,Superficial,3.12
1428,-89.8975,15.0522,2019-02-10 10:08:25,2019-02-10-1008,G6,8.2504,Superficial,3.62
1429,-89.3964,15.0659,2019-02-24 02:39:45,2019-02-24-0238,G6,1.7176,Superficial,3.37
1430,-91.0203,15.7191,2019-02-25 11:51:01,2019-02-25-1149,G6,11.3472,Superficial,3.44
1431,-91.729,15.4692,2019-02-27 13:53:23,2019-02-27-1352,G6,193.9876,Profundo,3.74
1432,-92.0053,15.5245,2019-03-14 10:05:26,2019-03-14-1005,G6,190.5401,Profundo,4.57
1433,-90.1408,15.3,2019-04-03 21:47:08,2019-04-03-2146,G6,14.1929,Superficial,3.61
1434,-90.0456,15.2947,2019-04-04 01:56:44,2019-04-04-0156,G6,2.48,Superficial,3.2
1435,-91.5446,16.0152,2019-04-22 06:04:06,2019-04-22-0604,G6,5.2803,Superficial,3.57
1436,-90.7785,15.6887,2019-04-24 15:10:18,2019-04-24-1510,G6,1.6931,Superficial,3.41
1437,-91.7251,15.4615,2019-04-29 11:48:15,2019-04-29-1147,G6,203.7642,Profundo,3.48
1438,-91.7888,15.3544,2019-04-30 09:50:48,2019-04-30-0950,G6,153.5865,Profundo,3.28
1439,-88.7016,15.9282,2019-05-09 06:45:09,2019-05-09-0645,G6,17.297,Intra 1,3.68
1440,-90.1869,15.5716,2019-05-14 01:05:02,2019-05-14-0105,G6,4.1542,Superficial,3.86
1441,-91.9024,15.3375,2019-05-17 08:02:16,2019-05-17-0802,G6,153.6713,Profundo,3.6
1442,-91.9364,15.3256,2019-05-20 09:24:27,2019-05-20-0923,G6,4.8066,Superficial,4.03
1443,-91.8734,15.3087,2019-05-20 15:39:55,2019-05-20-1539,G6,9.457,Superficial,3.66
1444,-91.2753,15.8457,2019-05-28 09:22:25,2019-05-28-0921,G6,7.9836,Superficial,3.82
1445,-92.189,15.9018,2019-05-29 03:17:14,2019-05-29-0317,G6,172.3776,Profundo,4.0
1446,-90.5497,15.3373,2019-06-03 06:52:11,2019-06-03-0651,G6,14.2002,Superficial,4.19
1447,-92.1568,15.3254,2019-06-04 04:44:02,2019-06-04-0443,G6,141.2141,Intra 2,3.35
1448,-90.5238,15.0766,2019-06-07 19:16:27,2019-06-07-1916,G6,26.0029,Intra 1,2.99
1449,-89.7195,15.1914,2019-06-11 03:23:58,2019-06-11-0323,G6,24.9637,Intra 1,3.6
1450,-89.599,14.9748,2019-06-14 19:17:19,2019-06-14-1917,G6,7.6774,Superficial,4.27
1451,-88.819,15.589,2019-06-16 07:37:11,2019-06-16-0736,G6,5.0799,Superficial,4.01
1452,-91.0564,15.7655,2019-06-18 13:05:35,2019-06-18-1305,G6,13.8531,Superficial,3.52
1453,-92.0934,15.5511,2019-06-27 03:25:51,2019-06-27-0325,G6,161.6506,Profundo,3.24
1454,-91.572,15.9975,2019-07-02 02:55:36,2019-07-02-0254,G6,3.4428,Superficial,4.47
1455,-91.5854,15.9785,2019-07-02 08:03:40,2019-07-02-0802,G6,16.7896,Intra 1,3.82
1456,-92.0887,15.782,2019-07-02 19:41:13,2019-07-02-1941,G6,238.7013,Profundo,4.33
1457,-91.0056,15.741,2019-07-03 00:55:09,2019-07-03-0054,G6,2.8782,Superficial,4.64
1458,-91.0181,15.7538,2019-07-03 10:13:24,2019-07-03-1012,G6,7.6372,Superficial,3.66
1459,-91.006,15.7544,2019-07-04 09:32:27,2019-07-04-0931,G6,7.7894,Superficial,3.12
1460,-91.0215,15.6926,2019-07-05 11:18:31,2019-07-05-1118,G6,9.9733,Superficial,3.41
1461,-91.7605,15.3634,2019-07-11 09:48:45,2019-07-11-0948,G6,175.4429,Profundo,3.03
1462,-91.0047,15.7118,2019-07-14 01:57:15,2019-07-14-0157,G6,13.8965,Superficial,5.16
1463,-90.9709,15.6819,2019-07-14 01:59:27,2019-07-14-0159,G6,6.172,Superficial,4.4
1464,-91.0255,15.6574,2019-07-14 03:22:46,2019-07-14-0322,G6,4.9618,Superficial,3.41
1465,-91.0726,15.7093,2019-07-14 11:26:55,2019-07-14-1126,G6,15.4465,Intra 1,3.15
1466,-91.0006,15.6296,2019-07-14 11:41:55,2019-07-14-1141,G6,2.0183,Superficial,2.8
1467,-91.0057,15.6586,2019-07-14 12:32:06,2019-07-14-1231,G6,3.064,Superficial,3.17
1468,-91.0059,15.731,2019-07-18 04:39:31,2019-07-18-0439,G6,9.9541,Superficial,3.32
1469,-91.3073,15.3794,2019-07-21 21:29:05,2019-07-21-2127,G6,16.4539,Intra 1,3.59
1470,-91.004,15.7018,2019-07-22 01:08:54,2019-07-22-0107,G6,4.4885,Superficial,4.77
1471,-91.0102,15.7312,2019-07-22 22:41:24,2019-07-22-2239,G6,4.4408,Superficial,3.92
1472,-91.4801,15.9066,2019-07-24 06:32:00,2019-07-24-0631,G6,9.725,Superficial,3.12
1473,-91.0396,15.7377,2019-07-25 05:58:28,2019-07-25-0557,G6,17.0474,Intra 1,3.97
1474,-91.0425,15.6824,2019-07-25 10:55:59,2019-07-25-1055,G6,1.9155,Superficial,4.01
1475,-91.1887,15.6774,2019-08-05 00:26:53,2019-08-05-0026,G6,12.1111,Superficial,3.23
1476,-88.3203,15.7032,2019-08-05 06:24:36,2019-08-05-0624,G6,8.0083,Superficial,3.66
1477,-92.0404,15.3515,2019-08-16 06:11:04,2019-08-16-0610,G6,13.4981,Superficial,2.85
1478,-90.2838,15.515,2019-08-19 08:57:52,2019-08-19-0857,G6,6.9133,Superficial,2.39
1479,-90.1812,15.7494,2019-08-20 18:32:29,2019-08-20-1832,G6,1.5839,Superficial,3.48
1480,-91.4944,15.8531,2019-08-25 10:30:51,2019-08-25-1030,G6,56.9614,Intra 1,3.34
1481,-91.01,15.6855,2019-08-26 02:14:41,2019-08-26-0214,G6,5.0,Superficial,3.73
1482,-91.0077,15.7482,2019-08-27 09:55:59,2019-08-27-0955,G6,31.8694,Intra 1,2.8
1483,-91.841,15.2613,2019-08-28 05:51:47,2019-08-28-0551,G6,236.9687,Profundo,2.61
1484,-88.9601,15.8108,2019-08-30 00:25:19,2019-08-30-0025,G6,11.1388,Superficial,4.31
1485,-90.9929,15.65,2019-08-30 02:55:05,2019-08-30-0255,G6,6.9616,Superficial,3.38
1486,-91.0593,15.8419,2019-08-31 02:58:38,2019-08-31-0258,G6,19.929,Intra 1,3.3
1487,-90.1271,15.2958,2019-09-09 01:07:59,2019-09-09-0107,G6,4.6082,Superficial,3.76
1488,-91.2375,15.9832,2019-09-09 01:56:35,2019-09-09-0156,G6,0.0548,Superficial,2.91
1489,-92.0696,15.4175,2019-09-12 01:33:31,2019-09-12-0132,G6,151.92,Profundo,3.8
1490,-91.8893,15.4289,2019-09-18 14:28:14,2019-09-18-1428,G6,171.6212,Profundo,3.71
1491,-91.022,15.6874,2019-09-23 03:49:01,2019-09-23-0349,G6,7.7909,Superficial,3.08
1492,-90.9262,15.3145,2019-09-25 08:00:42,2019-09-25-0800,G6,16.7114,Intra 1,2.36
1493,-90.2054,15.1313,2019-09-25 11:58:24,2019-09-25-1158,G6,10.8873,Superficial,3.43
1494,-90.2031,15.1419,2019-09-28 06:13:37,2019-09-28-0611,G6,11.9124,Superficial,2.73
1495,-88.4388,15.5638,2019-09-29 06:48:04,2019-09-29-0647,G6,3.7982,Superficial,3.22
1496,-89.6024,15.0058,2019-09-30 02:40:23,2019-09-30-0238,G6,3.1393,Superficial,3.54
1497,-88.6147,15.6864,2019-10-01 16:38:02,2019-10-01-1637,G6,0.7203,Superficial,3.55
1498,-88.5937,15.5292,2019-10-03 02:43:00,2019-10-03-0242,G6,9.4946,Superficial,3.41
1499,-88.3292,15.494,2019-10-15 14:13:38,2019-10-15-1413,G6,1.4695,Superficial,3.37
1500,-88.3109,15.4963,2019-10-15 14:19:29,2019-10-15-1419,G6,0.0176,Superficial,4.28
1501,-90.6771,15.3431,2019-10-17 23:37:58,2019-10-17-2335,G6,10.8308,Superficial,3.75
1502,-91.1641,15.1276,2019-10-20 09:06:49,2019-10-20-0906,G6,191.9417,Profundo,2.81
1503,-89.5976,14.9699,2019-10-22 17:13:22,2019-10-22-1712,G6,6.5209,Superficial,3.65
1504,-89.6041,14.982,2019-10-22 18:10:22,2019-10-22-1810,G6,7.0726,Superficial,3.82
1505,-89.608,14.9811,2019-10-23 01:15:10,2019-10-23-0113,G6,6.4673,Superficial,4.19
1506,-89.6074,14.9695,2019-10-23 01:49:56,2019-10-23-0148,G6,5.4837,Superficial,3.11
1507,-91.9538,15.7109,2019-10-24 03:54:20,2019-10-24-0354,G6,201.1331,Profundo,5.06
1508,-91.8149,15.5865,2019-10-29 07:50:04,2019-10-29-0750,G6,179.8194,Profundo,3.53
1509,-89.9339,15.8116,2019-11-01 20:25:18,2019-11-01-2024,G6,10.5186,Superficial,4.8
1510,-88.4933,15.5045,2019-11-05 22:27:30,2019-11-05-2227,G6,5.6516,Superficial,4.44
1511,-91.4763,15.6363,2019-11-10 09:35:07,2019-11-10-0934,G6,9.9163,Superficial,3.04
1512,-89.866,15.7398,2019-11-13 13:54:09,2019-11-13-1353 ,G6,3.5154,Superficial,4.43
1513,-90.4628,14.9277,2019-11-16 23:00:43,2019-11-16-2300,G6,5.7345,Superficial,2.78
1514,-91.2534,15.9966,2019-11-19 21:20:59,2019-11-19-2120,G6,2.8807,Superficial,4.11
1515,-88.3189,15.5491,2019-11-24 08:25:06,2019-11-24-0824,G6,0.9923,Superficial,3.72
1516,-91.018,15.7575,2019-11-26 07:37:14,2019-11-26-0735,G6,1.7203,Superficial,3.89
1517,-90.6936,15.3124,2019-12-17 01:33:42,2019-12-17-0133,G6,15.8158,Intra 1,3.97
1518,-91.7575,15.4263,2019-12-20 03:08:53,2019-12-20-0308,G6,195.5249,Profundo,4.18
1519,-90.6653,15.3119,2019-12-23 23:25:42,2019-12-23-2325,G6,4.8824,Superficial,3.26
1520,-90.5868,15.3193,2019-12-28 09:05:31,2019-12-28-0905,G6,21.5543,Intra 1,2.69
1521,-90.6269,15.3314,2020-01-03 07:13:34,2020-01-03-0713,G6,1.1761,Superficial,3.07
1522,-92.1103,15.4395,2020-01-04 09:00:21,2020-01-04-0900,G6,140.2202,Intra 2,3.59
1523,-90.5596,15.3323,2020-01-05 01:21:21,2020-01-05-0120,G6,7.4008,Superficial,3.58
1524,-90.1267,15.6573,2020-01-16 10:29:36,2020-01-16-1029,G6,10.0168,Superficial,4.15
1525,-90.0155,14.8697,2020-02-10 04:36:56,2020-02-10-0435,G6,4.2047,Superficial,2.74
1526,-91.338,15.841,2020-02-23 15:12:24,2020-02-23-1512,G6,8.0184,Superficial,3.45
1527,-89.092,15.531,2020-02-24 07:53:05,2020-02-24-0752,G6,11.0704,Superficial,2.76
1528,-92.3594,15.6369,2020-03-07 11:26:06,2020-03-07-1126,G6,161.4162,Profundo,3.78
1529,-92.1285,15.3328,2020-03-18 19:49:16,2020-03-18-1949,G6,149.5314,Intra 2,3.44
1530,-88.3168,15.6696,2020-03-24 18:52:44,2020-03-24-1852,G6,0.7421,Superficial,3.65
1531,-90.3146,15.5511,2020-03-29 02:38:27,2020-03-29-0238,G6,4.3752,Superficial,2.84
1532,-91.9459,15.3258,2020-04-07 04:22:14,2020-04-07-0422,G6,167.5795,Profundo,3.35
1533,-88.6159,15.6692,2020-04-07 05:07:10,2020-04-07-0506,G6,29.1943,Intra 1,3.3
